name,condition,rating,cost,url
EVGA GeForce GTX 1080 Ti FTW3 Gami,Pre-Owned · EVGA · NVIDIA GeForce GTX 1080 Ti · 11GB,5.0 out of 5 stars.,$199.00,https://www.ebay.com/itm/176401330002?epid=5032174213&itmmeta=01HZ5T06DN8CMXVRVYMPV7WMGK&hash=item291256af52:g:YkoAAOSwt6FmWJfP&itmprp=enc%3AAQAJAAAA4ADs7Unc0gpdSNDjs1Y0CLg3GEV0T1T%2Bx2yLt0dPmdcp00SxG%2F04xTzYGkCfBRMpviDQYZCZf0fBMdHAgoLGX8C68d7alOwLJJCHfcRA3JuKFzdnBLW1AwmOzKoAMkm18gZOz2Fq8hj7fH1kgRZ6S5T8ZXZ1v5tknIydpA%2BZqcmZl971xv7wkkURC3KCKLB%2Bnl0pAzB%2F08mGEgozRFaNyABfphDAv6TrUWlYeNg0CU9Pe7WHm3eU3EUm5ZcVpkjshvDWaQ1g7WPPCT4eQXYDRD6QlI22RWPi%2F1JTikKRsP9O%7Ctkp%3ABk9SR47ngLr5Yw
NVIDIA GeForce RTX 3070 Ti Founders Edition 8GB GDDR6X Graphics Card —Never Used,Open Box · NVIDIA · NVIDIA GeForce RTX 3070 Ti · 8 GB,5.0 out of 5 stars.,$185.00,https://www.ebay.com/itm/285881444112?epid=13047877872&itmmeta=01HZ5T06DNPYX58MQRDSEVDHKS&hash=item428fdca710:g:3gsAAOSw8ddmQ-5w&itmprp=enc%3AAQAJAAAA4EXaaoviyOg2l%2Fj8rbWrdOzaJAw1%2BFZ1twviLIolmiaeQPM4WF5EXGYmOVPzMKB%2Flbprzycyv1rTgdBRo9aID%2Fpo4t231R3C5THVnMljzsejcyfYc39q58NqN4E%2Bcr9HPyIX8d3irDZwnQG8%2B7qXxTZTqUQ3y45JZ6MpG%2BSxUAQN%2BWeijr9WZLkl%2FdApA5qDEUW4aqpPcoOk57xje1oA1JsV0SzohfSov%2BuhHd%2FbnRYcocg55OYqUcmUaVja4SbQ7GK38sB98V6rfVlQW2wLmwktQ89fMFmVARUAA22RgGVX%7Ctkp%3ABk9SR47ngLr5Yw
MSI GeForce RTX 3080 Ti GAMING X T,Pre-Owned · MSI · NVIDIA GeForce RTX 3080 Ti · 12 GB,4.5 out of 5 stars.,$549.99,https://www.ebay.com/itm/166794245987?epid=23047887148&itmmeta=01HZ5T06DN4F6EM2B2Z0DQ659C&hash=item26d5b63763:g:~ZMAAOSwdGdmWPnN&itmprp=enc%3AAQAJAAAA4D70qI4weWmhHgZHPhxnvoVJy5j2q8Z0%2BsGjffuMb2O%2FckUAS48OfG5EzTfocNRK652kxyCrUS6YpuDkPtr4YSxfttzg3RLiUdr76%2BIKjH8xdRVE9BjQ18fmN%2BmUxx9snzrqTvOZwOskWIhSTmldBNYNHMkvi8jLEkKP4Uubq6yVVFrHp29tNj5KTdwYFtvkpVltywIWi2fZyT%2BEaZuVzUynIwKLez3cHEWqekF%2BlLuD0yLCU7lGtJ26o7quKsMTXAtjgfn4g59RMm%2BF%2BRAUO6oYPcahhlnqxmxcB0LfmUQ%2F%7Ctkp%3ABk9SR47ngLr5Yw
Dell NVIDIA Quadro P4000 8GB GDDR5,Pre-Owned · Dell · NVIDIA Quadro 4000 · 8 GB,,$201.00,https://www.ebay.com/itm/235587282449?epid=23049767365&itmmeta=01HZ5T06DN3X4BG4CA9WBJJDRB&hash=item36da18a611:g:P44AAOSwqOxmTSFG&itmprp=enc%3AAQAJAAAA4LRppJaw5ymNLakC6%2Fn--0fdjJpjO0nsNmnkRisEfQYq15T1qaAGLP3%2FjZHPKJWuYS0%2BD79bszc%2Fk%2Bg3vGo%2BLJBhaRxD%2FNhYdMiQA3iz5kMQu%2BKgkilvFLgZqz4Wr3NlL8KfU6gn%2BC4VFMON3G0KGZ6ZP9a%2FRcout4JO%2F8uv1JMDFPgEJhVqcg2yXATTb%2BxbE9ifUuCvWqFDQ74jO6QQC4v33LUazPXIMF91PwWGLYwWmku0z3I6aKnYwcDg9HEqd0Y6Weuw2PPcNQSvzPv%2BWza2TkRVoALL0iBZQe9uIIv6%7Ctkp%3ABk9SR47ngLr5Yw
NVIDIA Tesla P40 24GB DDR5 GPU Accelerator Card Dual PCI-E 3.0 x16 - PERFECT!,Pre-Owned · NVIDIA · NVIDIA Tesla P4 · 24GB,5.0 out of 5 stars.,$149.99,https://www.ebay.com/itm/196310785399?epid=27032254618&itmmeta=01HZ5T06DNJMMX0BX8XCTZ27GD&hash=item2db508dd77:g:VkMAAOSwQkBk83bK&itmprp=enc%3AAQAJAAAA4O2mI%2BhX2Rnm25TYRctughmyx1TMDuWImR191%2BccaFUMfdW0YxYASofuBUf0tiAT1wmOfEIgt7Th33b7CP3d4rzYFP07KOPIJRkaLwWjTwa2sFZJnyJc2KqJtiRuLX%2F4tAMTiQfwSqIcXE%2BsW6nG3jAskhlmsnDgYQ6jrXIOPA2aFe9GAb2CsbHz9byW%2BA4x3F4AwGsAYy%2FsyDLDHFFZc77T11xtdtMoiCmGzFkJuVq8mNw4Ou90ZV3FUvrbym0Qf3S0iCrjNgOAI2ItDFc%2Bi9uKLlaP3TAIC%2BkRpQnf7mbp%7Ctkp%3ABk9SR47ngLr5Yw
Gigabyte GeForce RTX 3060 EAGLE OC Rec 2.0 12GB GDDR6 Graphics Card,Pre-Owned · GIGABYTE,,$229.00,https://www.ebay.com/itm/256526730956?itmmeta=01HZ5T06DNFS9G9VYAZJRTVZWY&hash=item3bba2f46cc:g:HLoAAOSwj4VmVpYT&itmprp=enc%3AAQAJAAAA4FO2YO7HuC9hstZgnwVaAZiSf9i1sII5NOi%2Bal199UZ6%2BzU49TqI66iNDOx21IwvG8k0nJVygHWw8axtGhzICaqaLx1Y4xHUME6ju%2FAiHiNEUJ%2FSSclbDVLQHTZGTht25D0NWcbigKGog0MqdGsWy7MjkORaezPiK1i%2Bd%2F5T9Ss8vKwdSuDABf3hOEXPRjWJ0exPjc8%2F46K%2F1PcE4XnGkTItopLMgghOSeOV78m45aIxKPCeRl3Jq3KPgsJCVfuqpge0HBWQmJLF2qIEMTRD5z4g9sJccLx4ijydIFnx%2BsRG%7Ctkp%3ABk9SR47ngLr5Yw
NVIDIA GeForce RTX 2080Ti 2080 Ti 11GB GDDR6 Video Graphic Card L34252-001,Pre-Owned · HP · NVIDIA GeForce RTX 2080 Ti · 11 GB,,$249.00,https://www.ebay.com/itm/256518119711?itmmeta=01HZ5T06DNGY4HK7DMEXNMN3W4&hash=item3bb9abe11f:g:BDoAAOSw-YdmS6o8&itmprp=enc%3AAQAJAAAA4BsOSVwhPSih3FUjBHkw1B%2Brp6OcnJghVOFw6hkJdBvdSREfE6Z3hwQKLqyYSSPbQUDt7oabXeZYZpWaGkE5d4rc6hPWbaBrK83uv0II7C3j9ADoAlzpVVeiimjcsiB4z1uCmFippIMrsDA8irMmYTP%2BnDWa8nra%2F9T2bTGXLkESNLuwBBOCFoqzW7a%2BS533nJZNpnrbk9ZreeI5McPLdt4p9aj8%2FvnWRPmP4Q3UNZk5EdmnKws343%2FERTZNeNK8x6t3wyXTcB2nwCw2Dn0aoye%2F45N2c90sfxwtPasEY3Gk%7Ctkp%3ABk9SR47ngLr5Yw
XFX Speedster SWFT 210 AMD Radeon ,Open Box · XFX · AMD Radeon RX 6600 XT · 8 GB,5.0 out of 5 stars.,$179.00,https://www.ebay.com/itm/315403688377?epid=6048642096&itmmeta=01HZ5T06DNX77S9B6G0051V88C&hash=item496f8659b9:g:HQQAAOSw~O5mWJzC&itmprp=enc%3AAQAJAAAA4PDs04xoHSqG3OqO1U86T4Wmu6t2ju2jbLstxek%2BJrtPGunMzNSMcBujrcqizIYk16rAHB9psTnAciMMY3GETqQSltYh2QBo0CiUwGgN8TPHknJaT6zC9CLs4CYYB%2FE549k5NRVu%2FFYcLFgae4cN26v%2BgDAP3ewB2re9dLFnYn9XikUJ52yibWVKy%2FUP2vngsQ6tt%2B0AtivYBdWsesZYCBKnINQF%2BDeDD%2FqgTl5ahnI8Kh%2B6NDSgsPTXH7RU72mrMzufcIvfeqwr9n6j6gcGLg8aAJ2%2FwvQR3leXfyyN2r%2FW%7Ctkp%3ABk9SR5DngLr5Yw
MSI GeForce RTX 2060 8GB Super Ven,Pre-Owned · MSI · NVIDIA GeForce RTX 2060 · 8GB,5.0 out of 5 stars.,$145.00,https://www.ebay.com/itm/387044014200?epid=12035015837&itmmeta=01HZ5T06DNH8WSTZEBFCX1G7WT&hash=item5a1d9ef878:g:HYwAAOSwmCFmTyM9&itmprp=enc%3AAQAJAAAA4KBf2i0lkFtMEU5gUDWkj3hs8gmpzU0UbQ3kbvdKGsPvdlI%2BAhej%2FGktfCSNQki3pwhW1ig83wufxDcGIXJ06ph5J1eMEY8Kkv9cRhNIj9PygR620%2FCjD2DKlWlAHbOOnudc3ZX2BEdBSAnzqsRkgfB7DbO3p2WGYLq%2BmmOUMHMLCaaHijZWyfFulC1FRJY7dtCmZHeMjmeGx%2BZGmwR6dajhOH9uu%2BannybB80QR2IZeiHfaqASDjLypE6OF4mDwT%2F5ABZiVurcTVTKG%2FamcZVteckLpsvBMkNyh%2FogXwfiU%7Ctkp%3ABk9SR5DngLr5Yw
PowerColor Hellhound AMD Radeon RX,Open Box · PowerColor · AMD Radeon RX 6600 · 8 GB,5.0 out of 5 stars.,$170.00,https://www.ebay.com/itm/256528600283?epid=25052546990&itmmeta=01HZ5T06DNYRY5AN57CQGAFA4G&hash=item3bba4bccdb:g:T2AAAOSwu~NkKrN7&itmprp=enc%3AAQAJAAAA4P2Xw0mTWHWTeLap5N0933nDLMCxl2PSEnDj3dcp3nXwnn5fBmH9v%2BtxYO97kY3Z2xfq%2FG2rpqU3WNWr%2Bs7isGDgsgpKK7qox931kAFsHHhQgsYuP8iTwa1v3tbI7lxAsPYa6Fx4uCtcNw7Q45nOASECXckk6qoSQ%2BE%2Fk8ANVqUI%2FtiZToAJ1XDoNmq4oUGrRccRm6a3B8ZYo0UwpiRhNg4oeuL3UGHhdJTeZZXmk6l0lrGF%2FuJbPNlZ8log3QKPVlus3MFo5WeaCnqY5Qp3LT23MkjfDcdQC0Yn08nWQjh2%7Ctkp%3ABk9SR5DngLr5Yw
MSI GeForce GTX 1080 8GB GDDR5X Graphics Card Seahawk X Hybrid Liquid Cooler,Pre-Owned · MSI · 8 GB,5.0 out of 5 stars.,$85.00,https://www.ebay.com/itm/375451605353?epid=1577102282&itmmeta=01HZ5T06DN9RJM5RFMWVAKF28N&hash=item576aa8d969:g:e-AAAOSwZttmRhUo&itmprp=enc%3AAQAJAAAAwO61SQ738JfXX0tB1fu2zZXN5BCrSiVDyLbA6DlxJGnnES5nER8hhX0Ea6zvkf6OOnfFvzLyZA9UjSYPOLeBYduJZQSzJwullUk6AdnQWbPQ1KydFvJ%2FD1p66B1K7yeUtDedVTvtEGdjY7yzVwTc3bIH1VKHbWY3jAuMNudTD2Pvkzfgn9LWcp3XIYc19qeYTbrgkDcdrbbN6nVnNjIUIeUPac21lNmWGuIJaBCS8CWLyz955fhB7LaG%2BiK9Ix%2B4QA%3D%3D%7Ctkp%3ABk9SR5DngLr5Yw
EVGA GeForce 9500 GT 1GB PCI-E 01GP3-N959-TR Video Graphics Card 01G-P3-N959-TR,Brand New · EVGA · NVIDIA GeForce 9500 GT · 1 GB,4.5 out of 5 stars.,$197.88,https://www.ebay.com/itm/404992966037?epid=73831542&itmmeta=01HZ5T06DN8TT55RNP7WRQEVBA&hash=item5e4b763d95:g:pNIAAOSwzWxmTn78&itmprp=enc%3AAQAJAAAA4B52cm9UMbnkvhyyHYWw0qwIsHXV3iAcIxalbjxoNXbOCyXsqfuSXf%2BDC%2FsFFnDn7FdNjn%2Fj5oZTlSHLnC5V6tZr0JGYlZr5hd%2BiB6sKyX6ZGHPTyw%2FFsil%2Bj5DKPUhluqxu6ElWhdvYpYPyok3SKU8qp%2B%2BV6afsTXL01475b8zlDl8AcC7KVBTzSlQ5Igi8sbJBHqeXX3t2s1I%2BJzUj%2FDz5wfOg27Jsgl4EFpKQBelxy6Z5ORMGBQpk6jff3xI26cd%2BkZuKtIoD8g8lHRdxbivKHYDyrx7C7CYAkVpSLhSU%7Ctkp%3ABFBMkOeAuvlj
Nvidia Tesla P4 8GB GPU Card graphics both brackets GDDR5 900-2G414-6300-000,Open Box · NVIDIA · NVIDIA Tesla P4 · 8 GB,,$107.00,https://www.ebay.com/itm/145482289516?itmmeta=01HZ5T06DN2H4D26BT014SDE86&hash=item21df6b916c:g:hEwAAOSwedhkR9Li&itmprp=enc%3AAQAJAAAA4JmoqjveqoW3xLtUOxl5ZI6lp2K%2BuzbFFMqWCaQuT2EU1DMPSSVYKezTyNXEmjuW3DEtFGqgPzl1uIG4e7oVPADQsJlFKzU32ldnY0FTnYZzMnFTC8BtYRPT2F0QRCpZwt5i6EPS0%2BlGlV5A9ulz2Ec9eVpEd6cKN8m5VCqQlmwtfamoqkEvrBLRIXAFu5Qznz%2BFJAYB0RWfB2hjLRErTAPYC58x5s9qFfejJwDydOCmrOYufPKKPrD%2FO7tytEX1WKSZdImdRj1tSUTmBFZorNCaX6Pa6LhQC9sD78%2FWMfvt%7Ctkp%3ABFBMkOeAuvlj
GeForce GTX 1050 Ti OC 4GB GDDR5 G,Pre-Owned · Geforce · NVIDIA GeForce GTX 1050 Ti · 4 GB,,$55.55,https://www.ebay.com/itm/235587251826?itmmeta=01HZ5T0E42N6D4D8WHCPF4T4JS&hash=item36da182e72:g:J34AAOSwjRdmWNzs&itmprp=enc%3AAQAJAAAA4DAY%2Bbu1uy1Lgy2jltWGvJt3SnE7HS19n8HRA5ngm7KRJMzGat5jtzexrxtn%2BjSSabWnvgk7cRFZjucRBZHix4fS9Y5eoK%2FlFWmTio4EV6d%2Flm%2FaVTyon6rcZ%2FLBNrb4UXVdBJcf3eMgW8KZYKTO45j5jabTKrLYo8cP%2BQbcDqrquR5yGY1eshGnmnVVn2zYdHFZSCaA%2FpnPwtcvNfcT%2FNJXCwxvUpIhHZm7aTG39BowjsjXZkRF2mTcWi4N1J%2FB2lYW7hUd5JsSi6OMhsB3cproTmOnOc2Y6MAQUai1pGKl%7Ctkp%3ABFBMkOKBuvlj
ATI 102A1440310 AGP Graphics Video Card Dual DVI 603-5691 (IN7S2) Apple,Pre-Owned · ATI,,$207.36,https://www.ebay.com/itm/326140824070?epid=3067691103&itmmeta=01HZ5T0E42R3KRG9VD2VNZJDT5&hash=item4bef820a06:g:uZAAAOSwbHtmU1fP&itmprp=enc%3AAQAJAAAA4JYaHwz4EUuvWqRjczDhZjVV3ysJy7QY19ZpE0M2OpomGT0wFR426jgfAgbn1nfHvGosDwZTapxBUkR7lQ3DRpmp6X13PzGX1C7nnGt1a4dchqRg1LlOQ9J4RBByC7duyin2rgghuC3umiFqYJrrjvIclcKRgARM6cyd%2FuoAa%2BW%2BFP7Eyu%2FwxEsEswmsiP%2FKRD1QS%2FsovAGoRyTV1L%2F9eT4VvNMIKy9YZVGpnDVWsUxcdkDj69lN0yITGYQKcTmv2PHS5WWD38YspHKRRkv53RZqFMS8PYjadMxGqT%2BqUi%2BH%7Ctkp%3ABFBMkOKBuvlj
ZOTAC GeForce GTX 1660 Super 6GB GDDR6 (ZT-T16620F-10L) PLEASE READ!,Pre-Owned · ZOTAC · NVIDIA GeForce GTX 1660 · 6 GB,5.0 out of 5 stars.,$46.00,https://www.ebay.com/itm/305583683273?epid=21035383898&itmmeta=01HZ5T0E43DZMHETM8P2HNZSG0&hash=item472634f6c9:g:0M4AAOSwSd9mUBT8&itmprp=enc%3AAQAJAAAA4FtFrPuVeHxf14GVBmg2eSVfJO2bIH9Lx0thO6wXOqhuMCELiPT77YaOCREuZYGIQ87mhUs648bxlUvAYqtGuEN1XdpGnJGOz9UaxIAE9xDzBUTW8XN%2FlOfnw0Pl1Ijf8zP%2BirX5hHaxx%2BwYCWEU37Qctnszn%2BJH8inkUeeOJS08neKWlJTGSjbnabHQj5EfDISCUxC8VQC5yCoA%2F6NJYDyITYc7AwFMb62nMdDt6iiAqpdKY7bzxz9OF1PU%2BHfafqeBk2a1YOTKM3Fe%2BPKte8vruL06ohgves3KrzX6o%2BgY%7Ctkp%3ABFBMkOKBuvlj
MSI GeForce RTX 3080 Ventus 3X GDDR6X Graphics Card,Pre-Owned · MSI · NVIDIA GeForce RTX 3080 · 10 GB,5.0 out of 5 stars.,$420.00,https://www.ebay.com/itm/156226964075?epid=23040959947&itmmeta=01HZ5T0E43P4P4ZBWBTC2FHK21&hash=item245fda4a6b:g:qPQAAOSwYg5mU1He&itmprp=enc%3AAQAJAAAA4CXbB35qMPiIhE5JNfgKfty9h9xAPeEmlcUgaw2RnLBacFrzt07MRvZYXRWYzt2JAidr7GNCeGohDt9WbZfiZHcCqCwEsfP2TTlLbiXtMftM3%2BW0zFf6dVlPWZzKF8RjTyz0%2B%2FguclXM%2FJ2%2FbyUw0R5FUi8DqiMld09ggiFxBk%2B65d83tjHAxKXv2fbu1ZB%2Bn3dNC1pTpd6fyHy%2FLoiZV0sdAEWmPc1vptek5zKrr4a%2F0lpLt%2B5JIM5V8%2FNeq9oMz4prCA4JFCCdfRgRxeMYJna0yISMVnQBGmsxKHo5n0ym%7Ctkp%3ABFBMkOKBuvlj
Gigabyte NVIDIA GeForce GTX 970 4G,Pre-Owned · NVIDIA · NVIDIA GeForce GTX 970,,$63.56,https://www.ebay.com/itm/186466096628?itmmeta=01HZ5T0E43ZHKS0AV26EYQ3Y95&hash=item2b6a3ed5f4:g:u8oAAOSwvqVmVoBz&itmprp=enc%3AAQAJAAAAwK3XZ0jKB3FJWTs9dQ6gJzutevfpOQpWfsaknTdgiuZ6%2FV0v7GuPuxylhPiS6X0cWRA%2Fqx6TzBPgCYhBNpLrPepqQeeDDae8zPS6q0h37qqyPTFCniiiErsIbd6qJrbjdiRpgADO%2Bhg%2BK%2B%2FFCPWBDsoWp3O67ne4IMzlW2CItoP%2BbsoM10jfafl3UQ13K7MwAnMx1cVVDPvRegy6xiAMKwYjH1Srpma%2FbHdLGYkLIYE7DjV9sI61uFT3m3eGTilUDw%3D%3D%7Ctkp%3ABk9SR5Digbr5Yw
"Gigabyte GeForce RTX 3060 Ti Aorus 8GB GDDR6 Graphics Card - HDMI, DisplayPort",Parts Only · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,,$199.99,https://www.ebay.com/itm/186363669068?itmmeta=01HZ5T0E43KNAH8TXV797W5226&hash=item2b6423ea4c:g:05QAAOSwQA9mAyYe&itmprp=enc%3AAQAJAAAA4CdA2rUHCpmzMG4OGtniiPI8lmnj6h8E9eqWGbMfsWMaAOymbzzO7p77OJr6gjY%2FYFGxlOVAwMPI8K%2FgRSlButQPkRh3OlreqkEzlxAOUrK%2FT%2Fot6Z%2Fw58D4odfVAWhrKNne4Zh3Jc6aUscIElINpIJZdQ8GDC%2BARcIotUbJuedfdZf%2FrJksA4oPVyzszQh%2FWiCniY7L%2Fv7%2Fq4qAzCkFZsO6q8acZgS5bvCkhJdI4FbwZh5Q71lNv1R8dJFDPBwH5OvXWMSZWqMsB5bNHz5JPyIZ0j1XOCWjgeiUqfg7ySLt%7Ctkp%3ABk9SR5Digbr5Yw
"Gigabyte GeForce 1650 Super 4GB GDDR6 Graphics Card - HDMI, DisplayPort",Parts Only · GIGABYTE · 4 GB,,$44.99,https://www.ebay.com/itm/186376496352?itmmeta=01HZ5T0E431S8KZ0ZRCC0QBX7X&hash=item2b64e7a4e0:g:2FUAAOSwR45mDuYn&itmprp=enc%3AAQAJAAAAwDmey1d3L0X0kW55Hsan1duHkbNgY%2FC9yDKH1Opz8Kb4j6Bxf3FRE5DJyNcTUKu9ZoHIMbzsgYHc6SdPZCvX%2FQfv5B5oOOSUGKMLgdzFA%2FTUEB4P9pcuvVKzh0Yrdx7ihDVJV6s6wAlmzetwhK7sC1YjG1A1l2KwDqx5KMDpYGRCWho8Ax0mLkYnfS7Yx2jjW4895jxFCYR1iNlkMEGIJm0KcGZ1Vlfxt3Aw2bM4y%2BeAjDZh8vjDB1jNl0frDOs2bA%3D%3D%7Ctkp%3ABk9SR5Digbr5Yw
"ASUS GeForce RTX 2080 Super Evo V2 8GB GDDR6 Graphics Card - HDMI, DisplayPort",Parts Only · ASUS · NVIDIA GeForce RTX 2080 · 8 GB,,$139.99,https://www.ebay.com/itm/186363529824?itmmeta=01HZ5T0E43DWXM6EJZCCGA6TQ6&hash=item2b6421ca60:g:8vwAAOSwm7JmAxFk&itmprp=enc%3AAQAJAAAA4IWGNyCyzbVWIvL%2BOQXmQbFsSpMhBLQ6SKNF4ZFgcsCR1Uym%2B%2F8H3Jro8whjZ6hmvDKsCu6u3DYGTmBz03%2FpMwAAsNUULtktrMn7SkEuVcuSWEU17nJ3bv%2Fot%2FZ4qv1HTvjqEyROneABUUnQ%2B7smFgsiGN8b6Mk2MTwMbts95oRVSpaffDFKuL6%2Fej6vXh0SKjczJ%2B0LEKp3nQuX5iax4BjajL9afYvOpvGxXx25i3%2BMyu7I8I3o7PNzX9IEabjbL0%2FDMLr4EjJVsW7jCjeJ%2Fv1fYUEHMBLzhsDjhNgW8NpF%7Ctkp%3ABk9SR5Digbr5Yw
ASUS Dual RTX 3060 Ti OC V2 8GB GDDR6X Graphics Card - NO CORE - PARTS ONLY,Parts Only · ASUS · NVIDIA GeForce RTX 3060 Ti · 8 GB,,$50.00,https://www.ebay.com/itm/135076882369?itmmeta=01HZ5T0E43WKGADCATK329MNZB&hash=item1f7335a7c1:g:YdcAAOSw-atmNuMk&itmprp=enc%3AAQAJAAAA4Fk3JoW%2BLVgE7OptLyuBzPDfryWMu52RRZv57NlWQpH%2BTHlIyaY3k2yZk0MPBwMPVcQlwnEg3yYFk9Ar6EJmiHt1LpxND15VxSCTU6ZuQpSKPdIhGs32oPAuNyK2zUuSpYxPm%2BeP%2B%2FLq6Yt9MBmi%2FcQYGt8ztTEElV8xWwdpkIIdsAbC89h0wTH0LMad9YlGhazuxvabvWtSdsv86vsj1OayKk3zjnQwImSPQn7rB9PlGYOjcPAlxY1uOfeHQPQDBut9migem5QjBovVmK6MnXSDO6RsBIEAqppAxnBlVnlk%7Ctkp%3ABk9SR5Digbr5Yw
"Gigabyte Radeon RX 5600 XT 6GB GDDR6 Graphics Card - HDMI, DisplayPort",Parts Only · GIGABYTE · 6 GB,,$69.99,https://www.ebay.com/itm/186412884356?itmmeta=01HZ5T0E43KWVE3FG559T32A3D&hash=item2b6712e184:g:~P8AAOSw8gZmKV1l&itmprp=enc%3AAQAJAAAA4Mqqqgh4GKyBW%2FXhz90L4xnHj%2BakwWbNm7D2m5xuKL0rKNyA0I%2FNeJ%2Fd29KwCbTAM43V3fZ1HzKpT4nQN6w7HGEwYj%2FxrB9%2BZo4crfdX%2BmyPG4L5KZ125a6o55EnCHVlvxIUJJW9QrfOfDOiXa%2BJpS3lD3KX4eJ3uh3JSB0jV0SlWQXMynvqOEOzeLtzitIcwUfuPuHGy4H6ZZfS6nG8JvpnXrzr%2BH46u1EttOXS71fzlrj9%2BQobqvlsdJAer2aQ9Enhoee9Cq3kG%2Fx0%2FAu1o0tLPeEU0RiAek0DxRqSDlzg%7Ctkp%3ABk9SR5Digbr5Yw
"Gigabyte Radeon RX 5500 XT 8GB GDDR6 Gaming Graphics Card, HDMI, DisplayPort",Parts Only · GIGABYTE · AMD Radeon RX 5500 XT · 8 GB,,$68.99,https://www.ebay.com/itm/186410598744?itmmeta=01HZ5T0E4336AK4NB5RRFTKAYY&hash=item2b66f00158:g:HJEAAOSwaK9mKALd&itmprp=enc%3AAQAJAAAAwKmIIzEYooBzX0FXOPj69g8UqcngfErkWDqrkK9eg4UCyaxIUGaIu9FzOBK%2Br90ELUc8GB55i6okR6Wk29Jw%2F6lFvn%2F4BK74Axdx3h2F7MfB8ELRSrHBTMO2BWmGaEmEAkWHREa%2B2YoelEsbzGJ3FmUFSfbCU5vAFdHu%2FFQOLTPT1yQNphwsGBSg%2BLwDEpNXNlPpRo4utbd8WpdAzYehFpOeJno6sLClJKv4F3KBnu%2F13TDrSsjPppUeru54wFP1xw%3D%3D%7Ctkp%3ABk9SR5Digbr5Yw
GIGABYTE Radeon RX 6700 XT EAGLE 1,Open Box · GIGABYTE · AMD Radeon RX 6700 XT · 12 GB,5.0 out of 5 stars.,$265.00,https://www.ebay.com/itm/256528602161?epid=14045661039&itmmeta=01HZ5T0E43MMBCF5XYC42Y9090&hash=item3bba4bd431:g:dD0AAOSwPp5hG9-S&itmprp=enc%3AAQAJAAAAwLp6dnYaPq4SicPw%2BsJCMz3PCdXt3nWlXEmk1%2BPTcdg6swRvF7pjZhuP9HRmgN%2BguMlyDEOfilxr8cZBbsRVGF7i6pTMr7O8O5ZtSCXOqodKQQYEcwMWPVKoO51T83fStdq%2FOh6WWckS%2B7dObqfljpVKtJHdpqcf1a8ZTGxNwiSKZoYqxyXoQDwgvOxwvmUh8aMKw0Qe6d%2FWmRQhGf7CPEu0okMwT6Fy3%2FLDhDtnsGnEiJOsCIeBS%2BMOMITjsFNnzQ%3D%3D%7Ctkp%3ABk9SR5Digbr5Yw
MSI RX 5700 XT Gaming X  GDDR6 8GB Graphics Card GPU-Fast Shipping✈️,Pre-Owned,,$160.47,https://www.ebay.com/itm/135064047956?itmmeta=01HZ5T0E43105DD2SMBNKYX1VK&hash=item1f7271d154:g:ZVcAAOSwP7JmR9IR&itmprp=enc%3AAQAJAAAA4NqQ1m9v%2FqT4%2BHrmzgVBNpKs9ueZ%2B5wzNTAXlutfVPxuHrjjBfIHPdUe7KarqsiXWCaLi2mzeu6UyeDpsFCWyLpetYvphrQVTRjRHyIJQZMa%2BGNl09yOnc%2BcJOUGlzYwWT%2BKJ7JpvGyTv%2FTbQ8RXlna3B90vyYT8GXWl46X6mgqz2S4rlxAknz8c%2FYGIo72EFrn088Kc9DkcQqy0L3KwovKS8nU11y0t2T7%2FVh0RqTrM4S8aZCSRD5yodTv%2FDJVlosahhDHGSd4f07wX04q475kXuC9ajYXwX6hI022K5wds%7Ctkp%3ABFBMkOKBuvlj
Nvidia Tesla P4 8GB GPU Card graphics both brackets GDDR5 900-2G414-6300-000,Open Box · NVIDIA · NVIDIA Tesla P4 · 8 GB,,$107.00,https://www.ebay.com/itm/145482289516?itmmeta=01HZ5T0E434F2QX9QEFGKD6VNF&hash=item21df6b916c:g:hEwAAOSwedhkR9Li&itmprp=enc%3AAQAJAAAA4JmoqjveqoW3xLtUOxl5ZI6lp2K%2BuzbFFMqWCaQuT2EU1DMPSSVYKezTyNXEmjuW3DEtFGqgPzl1uIG4e7oVPADQsJlFKzU32ldnY0FTnYZzMnFTC8BtYRPT2F0QRCpZwriA%2Fo958OW%2FiyW1wsCF5fGQ5mZcuQiJVFAvXBBgV59%2FqdJFhNQqjLtkcVWQdrC1vVC3%2F9sZ6xMRYqLy1WJM4HUeg%2BTGyX1M7egHdJAcQ3TVeIhl6ZF5FJNfUU6f%2FU4FyqjCpz40XiZ0tlW1qlCqT61guKlpiiLKDBkuGrq%2BzLPM%7Ctkp%3ABFBMkOKBuvlj
